ID,Review Date,Location,Hotel/Restaurant name,Review
rn470181753,"Reviewed March 25, 2017 ", Patong,Sabai Sabai,We are currently staying here for two weeks and in our second week. We have already eaten here three times as food so great. Spring rolls Penang and red curry all fab! Food is quick but tastes fresh. I am sure we will be going...More
rn469521089,"Reviewed March 22, 2017 ", Patong,Sabai Sabai,"Me & my husband tried this Resturant 2 times in our visit in patong very good food we enjoy a lot would , highly recommended !"
rn469278032,"Reviewed March 21, 2017 ", Patong,Sabai Sabai,"When visiting Patong Beach, Phuket the Sabai Sabai Restaurant is great. It was recommended to us and we loved it. The food was well cooked although the beef was a little over cooked, but the price was excellent and the joint was packed. Across the...More"
rn468737314,"Reviewed March 20, 2017 ", Patong,Sabai Sabai,The staff were lovely and the food arrived very quickly. The food was nice just the noodles weren't to my taste which is no fault of the restaurant. Due to personal preference I wouldn't return
rn468119126,"Reviewed March 17, 2017 ", Patong,Sabai Sabai,This unassuming small and friendly restaurant just a minute off the beach in an alley just off the main beach road is relatively small and perhaps not as slick as many such places but it felt more authentic than most for a tourist town. The...More
rn467997176,"Reviewed March 17, 2017 ", Patong,Sabai Sabai,"I ate hear 5 years ago and loved it , well it hasn't changed. Very reasonable and the food is delicious. I highly recommend Subai subai if you want a break from thai food as I had my creamy chicken soup with good ol toast...More"
rn467729074,"Reviewed March 16, 2017 ", Patong,Sabai Sabai,"My husband and I have been eating at Sabai Sabai since 1996. Prior to that my husband had been visiting Patong for many years, and had been eating meals there, long before I arrived on the scene.
Mamma is always happy to see us, and...More"
rn467461080,"Reviewed March 15, 2017 ", Patong,Sabai Sabai,"Absolutely loved the Thai food here. Our one day in Patong, we ate there for lunch and thought it was so delicious and authentic that we brought friends over there for dinner. The noodles in the pad se eww were so tender and soft and...More"
rn467439648,"Reviewed March 14, 2017 ", Patong,Sabai Sabai,We visited with our three kids several times during our stay and were not disappointed. The best green curry and banana prawns ever. Value for money. Great for families. Kids made feel very welcome. Thank you x
rn467062611,"Reviewed March 13, 2017 ", Patong,Sabai Sabai,Last here 8 years ago and still good quality. Limited seating and may have to wait to sit down but worth it. Smaller menu but quality of each dish makes it better that way. Average dish 160 baht rice 30 and beer 80
rn464681563,"Reviewed March 4, 2017 ", Patong,Sabai Sabai,"We have eaten here twice and cant wait to go back again. The food is traditional Thai and tastes amazing, very fresh and clean. The red curry, green curry and seafood pad thai are delicious as are the banana fritters and ice cream. Serving sizes...More"
rn581046779,Reviewed 2 days ago , Patong,No 9 Restaurant,"We found this place by total chance, WOW. Great food great service. Really good value for money. Don’t be put off from the outside appearance otherwise you may just miss this little gem of Place. When I return to Patong I will defiantly be retuning...More"
rn576676784,Reviewed 3 weeks ago , Patong,No 9 Restaurant,"Although in close proximity to our hotel, this restaurant did not really meet our expectation. The prices were more than others in the vicinity and the service could have been better. The food was excellent though."
rn576234693,Reviewed 3 weeks ago , Patong,No 9 Restaurant,"Outstanding.
Amazing food, excellent choice and really friendly happy staff. We had a little wait for a table and it was so worth the wait. The food was reasonably priced, tasty and without a doubt the best food of our trip."
rn576043503,Reviewed 3 weeks ago , Patong,No 9 Restaurant,"We tried Number 9 out because of all the good reviews on Trip Advisor. Perhaps we visited on an off night. Staff were very unfriendly, food was nothing spectacular and we were crammed in like sardines. Compared to the many other restaurants we have visited...More"
rn573480126,Reviewed 5 weeks ago , Patong,No 9 Restaurant,Came here after seeing this in a top 10 on a website for patong. We ate here twice and enjoyed the food and the serving size was generous. The prices were cheaper than average as we were fussy with where we ate. Service was good...More
rn572098012,"Reviewed April 9, 2018 ", Patong,No 9 Restaurant,"While the food tasted good, the service was pretty bad. Our waitress was really rude and all the employees were more focused on watching the tv than helping the customers. I recommend No. 9 2nd restaurant which is right down the street, better food and...More"
rn571611848,"Reviewed April 6, 2018 ", Patong,No 9 Restaurant,We had a great tasty dinner for 7 people the wait staff were attentive and efficient my daughter is allergic to peanuts the staff understood this and made sure of no cross contamination. All meals were tasty and the place a great local buzz
rn570657086,"Reviewed April 2, 2018 ", Patong,No 9 Restaurant,"local restaurant,have to many tourist,small place to sitt-down,higher prices than else!the food was good!"
rn566174678,"Reviewed March 12, 2018 ", Patong,No 9 Restaurant,Had this place recommended by a friend. Food was generous and so tasty. We skipped all the European options and went straight to the Thai menu - wow - so much choice and each dish unique.
rn562651376,"Reviewed February 25, 2018 ", Patong,No 9 Restaurant,"We went here because there was a constant queue outside so expected maybe too much. The food was good, had a lot of choice and fair priced.
We accidentally knocked a glass which shattered. We weren’t rowdy and we even cleaned it up, but they...More"
rn561381804,"Reviewed February 18, 2018 ", Patong,No 9 Restaurant,We had to wait approx 15 mins to get a table but so worth the wait. The food was amazing. The place is very busy and there are always people waiting to be seated. But do wait as it was one of the best restaurants...More
rn559990134,"Reviewed February 12, 2018 ", Patong,No 9 Restaurant,"This family style restaurant is busy for a reason: the staff is happy, the food is good, and the atmosphere is energetic. 4 us spent 3 weeks over Christmas in Thailand this past year and needed a break from our resort for the evening. After...More"
rn558053564,"Reviewed February 3, 2018 ", Patong,No 9 Restaurant,We are not used to experimenting a lot with food during travel as we travel with small kids. We had pizza here and were very happy with the taste and overall presentation. We also felt that they do some bit of experimentation in their food...More
rn556629067,"Reviewed January 27, 2018 ", Patong,No 9 Restaurant,Well worth the wait in the queue. The food was brilliant and the service was really good. It's not glamorous but it's a great experience. Highly recommended.
rn556387690,"Reviewed January 25, 2018 ", Patong,No 9 Restaurant,"Had a good feed at No.9, place was super packed, I think due to many reviews on here but noticed a lot of people eating western food. We ate Thai and was delicious food at a reasonable price. Staff were busy so can’t say much...More"
rn555332747,"Reviewed January 21, 2018 ", Patong,No 9 Restaurant,"We went to eat here based on the good reviews on tripadvisor but won't go again.
We ordered the sirlion steak medium and our son the schnitzel according to him the schnitzel was fine but the steaks were far from that! We ordered medium but...More"
rn552451511,"Reviewed January 8, 2018 ", Patong,No 9 Restaurant,"Heard a lot about this restaurant before we visited Patong, all positive, Was surprised how busy it was, service and food was very good, casual restaurant but great service and food was good ,lots of regulars among the diners so would say it is pretty...More"
rn551901913,"Reviewed January 5, 2018 ", Patong,No 9 Restaurant,"Nothing special, place for a regular meals. Deep fried fish with fried rice was good. Liked fresh juice and ice cream."
rn551474616,"Reviewed January 4, 2018 ", Patong,No 9 Restaurant,Had dinner here tonight. Had to line up to get in so I though it must be pretty good! I was happy to wait. Ordered fried noodles which is one of my favorites. Put a glugy sticky mess in from of me and also tasted...More
rn550085123,"Reviewed December 29, 2017 ", Patong,No 9 Restaurant,"This is a casual,small restaurant. The menu caters for people who want local food & those who want western meals. The western meals are listed first, so keep turning the pages for Thai food. We tried the chicken satays, spicy pork ribs, morning glory green...More"
rn549230607,"Reviewed December 25, 2017 ", Patong,No 9 Restaurant,"Nice location, near Patong beach.
The food is local style, delicious with affordable price.
Very popular among tourists from different countries."
